"cb_flag","dec","decstr","discoverymethod","elat","elon","glat","glon","hd_name","hip_name","hostname","pl_bmasse","pl_bmassj","pl_bmassprov","pl_cmasse","pl_cmassj","pl_dens","pl_eqt","pl_imppar","pl_insol","pl_letter","pl_masse","pl_massj","pl_msinie","pl_msinij","pl_name","pl_occdep","pl_orbeccen","pl_orbincl","pl_orblper","pl_orbper","pl_orbsmax","pl_orbtper","pl_projobliq","pl_rade","pl_radj","pl_ratdor","pl_ratror","pl_rvamp","pl_trandep","pl_trandur","pl_tranmid","pl_trueobliq","pl_tsystemref","ra","rastr","soltype","st_age","st_dens","st_logg","st_lum","st_mass","st_met","st_metratio","st_rad","st_radv","st_rotp","st_spectype","st_teff","st_vsin","sy_dist","sy_plx","sy_pm","sy_pmdec","sy_pmra","sy_pnum","sy_snum","ttv_flag","pl_eqt_normalized","pl_insol_normalized","pl_orbsmax_normalized","id","phi_estimated"
0,42.3385782,"+42d20m18.88s","Transit",63.90239,300.71449,14.57345,73.37692,NA,NA,"Kepler-20",12.75,0.04012,"Mass",NA,NA,2.5,772,NA,NA,"c",12.75,0.04012,NA,NA,"Kepler-20 c",NA,0.16,89.815,NA,10.85409089,0.0949,NA,NA,3.047,0.272,21.17,0.02895,3.84,NA,NA,2454971.607955,NA,"BJD",287.6979913,"19h10m47.52s","Published Confirmed",7.6,NA,4.45,NA,0.95,0.07,"[M/H]",0.96,-20.93,NA,NA,5495,2,282.563,3.51026,27.2511636,-26.9595,-3.97634,6,2,0,1,NA,0.0472631578947368,1129,0.725688928207315
0,42.3385782,"+42d20m18.88s","Transit",63.90239,300.71449,14.57345,73.37692,NA,NA,"Kepler-20",NA,NA,NA,NA,NA,NA,NA,NA,NA,"c",NA,NA,NA,NA,"Kepler-20 c",NA,NA,NA,NA,10.85407744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2454971.60886,NA,"BJD",287.6979913,"19h10m47.52s","Published Confirmed",NA,1.7669,4.5,-0.165,0.96,0.02,"[M/H]",0.91,NA,NA,NA,5489,NA,282.563,3.51026,27.2511636,-26.9595,-3.97634,6,2,0,NA,NA,NA,1130,0.724964079398487
0,42.3385782,"+42d20m18.88s","Transit",63.90239,300.71449,14.57345,73.37692,NA,NA,"Kepler-20",NA,NA,NA,NA,NA,NA,NA,NA,NA,"c",NA,NA,NA,NA,"Kepler-20 c",NA,NA,NA,NA,10.8541002,NA,NA,NA,NA,NA,NA,NA,NA,0.1045,4.0052,2454971.606944,NA,"BJD",287.6979913,"19h10m47.52s","Published Confirmed",NA,1.7669,4.5,-0.165,0.96,0.02,"[M/H]",0.91,NA,NA,NA,5489,NA,282.563,3.51026,27.2511636,-26.9595,-3.97634,6,2,0,NA,NA,NA,1131,0.724964079398487
0,42.3385782,"+42d20m18.88s","Transit",63.90239,300.71449,14.57345,73.37692,NA,NA,"Kepler-20",NA,NA,NA,NA,NA,NA,NA,NA,NA,"d",NA,NA,NA,NA,"Kepler-20 d",NA,NA,NA,NA,77.6115987,NA,NA,NA,2.63,0.235,NA,0.02592,NA,NA,7.2566,2454997.72679,NA,"JD",287.6979913,"19h10m47.52s","Published Confirmed",5.25,NA,4.48,NA,0.95,0.04,"[Fe/H]",0.93,NA,NA,NA,5569,NA,282.563,3.51026,27.2511636,-26.9595,-3.97634,6,2,0,NA,NA,NA,1132,0.724964079398487
0,42.3385782,"+42d20m18.88s","Transit",63.90239,300.71449,14.57345,73.37692,NA,NA,"Kepler-20",NA,NA,NA,NA,NA,NA,NA,NA,NA,"d",NA,NA,NA,NA,"Kepler-20 d",NA,NA,NA,NA,77.61145505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2454997.72961,NA,"BJD",287.6979913,"19h10m47.52s","Published Confirmed",NA,1.7669,4.5,-0.165,0.96,0.02,"[M/H]",0.91,NA,NA,NA,5489,NA,282.563,3.51026,27.2511636,-26.9595,-3.97634,6,2,0,NA,NA,NA,1133,0.724964079398487
0,42.3385782,"+42d20m18.88s","Transit",63.90239,300.71449,14.57345,73.37692,NA,NA,"Kepler-20",13.4,0.04216,"Mass",NA,NA,4.1,430,NA,5.71,"d",13.4,0.04216,NA,NA,"Kepler-20 d",NA,0.082,89.708,NA,77.611455,0.3474,NA,NA,2.606,0.232,NA,NA,2.12,NA,NA,2454997.7296,NA,"BJD-TDB",287.6979913,"19h10m47.52s","Published Confirmed",5.6,NA,NA,NA,0.93,0.07,"[Fe/H]",0.92,NA,NA,NA,5495,NA,282.563,3.51026,27.2511636,-26.9595,-3.97634,6,2,0,1,1,0.313052631578947,1134,0.724964079398487
0,42.3385782,"+42d20m18.88s","Transit",63.90239,300.71449,14.57345,73.37692,NA,NA,"Kepler-20",20.1,0.063,"Mass",NA,NA,4.07,369,0.588,NA,"d",20.1,0.063,NA,NA,"Kepler-20 d",NA,0.6,89.57,NA,77.61184,0.3453,NA,NA,2.75,0.245,78.3,0.0267,1.2,NA,NA,2454997.7271,NA,"BJD",287.6979913,"19h10m47.52s","Published Confirmed",8.8,1.51,4.4,-0.149,0.91,0.01,"[Fe/H]",0.94,-21.87,NA,NA,5455,NA,282.563,3.51026,27.2511636,-26.9595,-3.97634,6,2,0,0.845,NA,0.310842105263158,1135,0.724964079398487
0,42.3385782,"+42d20m18.88s","Transit",63.90239,300.71449,14.57345,73.37692,NA,NA,"Kepler-20",NA,NA,NA,NA,NA,NA,NA,NA,NA,"d",NA,NA,NA,NA,"Kepler-20 d",NA,NA,NA,NA,77.61154162,NA,NA,NA,NA,NA,NA,NA,NA,0.0839,7.6201,2454997.725569,NA,"BJD",287.6979913,"19h10m47.52s","Published Confirmed",NA,1.7669,4.5,-0.165,0.96,0.02,"[M/H]",0.91,NA,NA,NA,5489,NA,282.563,3.51026,27.2511636,-26.9595,-3.97634,6,2,0,NA,NA,NA,1136,0.724964079398487
0,42.3385782,"+42d20m18.88s","Transit",63.90239,300.71449,14.57345,73.37692,NA,NA,"Kepler-20",10.07,0.03168,"Mass",NA,NA,2.7,401,NA,NA,"d",10.07,0.03168,NA,NA,"Kepler-20 d",NA,NA,89.708,NA,77.61130017,0.3506,NA,NA,2.744,0.245,78.23,0.02607,1.57,NA,NA,2454997.7303,NA,"BJD",287.6979913,"19h10m47.52s","Published Confirmed",7.6,NA,4.45,NA,0.95,0.07,"[M/H]",0.96,-20.93,NA,NA,5495,2,282.563,3.51026,27.2511636,-26.9595,-3.97634,6,2,0,1,NA,0.316421052631579,1137,0.725688928207315
0,42.3385782,"+42d20m18.88s","Transit",63.90239,300.71449,14.57345,73.37692,NA,NA,"Kepler-20",NA,NA,NA,NA,NA,NA,NA,NA,NA,"e",NA,NA,NA,NA,"Kepler-20 e",NA,NA,87.632,NA,6.09852281,0.0639,NA,NA,0.865,0.077,14.26,0.00822,NA,NA,NA,2454968.931544,NA,"BJD",287.6979913,"19h10m47.52s","Published Confirmed",7.6,NA,4.45,NA,0.95,0.07,"[M/H]",0.96,-20.93,NA,NA,5495,2,282.563,3.51026,27.2511636,-26.9595,-3.97634,6,2,0,NA,NA,0.0146315789473684,1138,0.725688928207315
0,42.3385782,"+42d20m18.88s","Transit",63.90239,300.71449,14.57345,73.37692,NA,NA,"Kepler-20",NA,NA,NA,NA,NA,NA,NA,NA,NA,"e",NA,NA,NA,NA,"Kepler-20 e",NA,NA,NA,NA,6.09848823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2454968.93956,NA,"BJD",287.6979913,"19h10m47.52s","Published Confirmed",NA,1.7669,4.5,-0.165,0.96,0.02,"[M/H]",0.91,NA,NA,NA,5489,NA,282.563,3.51026,27.2511636,-26.9595,-3.97634,6,2,0,NA,NA,NA,1139,0.724964079398487
0,42.3385782,"+42d20m18.88s","Transit",63.90239,300.71449,14.57345,73.37692,NA,NA,"Kepler-20",3.08,0.01,"Mass",NA,NA,NA,1040,0.63,NA,"e",3.08,0.01,NA,NA,"Kepler-20 e",NA,0.28,87.5,NA,6.098493,NA,NA,NA,0.868,0.077,11.56,0.00841,NA,0.0082,NA,2454968.9336,NA,"BJD",287.6979913,"19h10m47.52s","Published Confirmed",8.8,1.51,4.44,-0.069,0.91,0.02,"[Fe/H]",0.94,NA,NA,NA,5466,0.4,282.563,3.51026,27.2511636,-26.9595,-3.97634,6,2,0,1,NA,NA,1140,0.724964079398487
0,42.3385782,"+42d20m18.88s","Transit",63.90239,300.71449,14.57345,73.37692,NA,NA,"Kepler-20",NA,NA,NA,NA,NA,NA,NA,NA,NA,"e",NA,NA,NA,NA,"Kepler-20 e",NA,NA,NA,NA,6.09853672,NA,NA,NA,0.81,0.072,NA,0.00817,NA,NA,2.881,2454968.93012,NA,"JD",287.6979913,"19h10m47.52s","Published Confirmed",5.25,NA,4.48,NA,0.95,0.04,"[Fe/H]",0.93,NA,NA,NA,5569,NA,282.563,3.51026,27.2511636,-26.9595,-3.97634,6,2,0,NA,NA,NA,1141,0.724964079398487
0,42.3385782,"+42d20m18.88s","Transit",63.90239,300.71449,14.57345,73.37692,NA,NA,"Kepler-20",0.76,0.00239,"Mass",NA,NA,7.5,1004,NA,169.8,"e",0.76,0.00239,NA,NA,"Kepler-20 e",NA,0.092,87.63,NA,6.0984882,0.0637,NA,NA,0.821,0.073,NA,NA,0.28,NA,NA,2454968.93956,NA,"BJD-TDB",287.6979913,"19h10m47.52s","Published Confirmed",5.6,NA,NA,NA,0.93,0.07,"[Fe/H]",0.92,NA,NA,NA,5495,NA,282.563,3.51026,27.2511636,-26.9595,-3.97634,6,2,0,1,1,0.014421052631579,1142,0.724964079398487
0,42.3385782,"+42d20m18.88s","Transit",63.90239,300.71449,14.57345,73.37692,NA,NA,"Kepler-20",1.4,0.0044,"Mass",NA,NA,8.4,681,NA,35.9,"f",1.4,0.0044,NA,NA,"Kepler-20 f",NA,0.094,88.788,NA,19.578328,0.1387,NA,NA,0.952,0.085,NA,NA,0.35,NA,NA,2454968.19883,NA,"BJD-TDB",287.6979913,"19h10m47.52s","Published Confirmed",5.6,NA,NA,NA,0.93,0.07,"[Fe/H]",0.92,NA,NA,NA,5495,NA,282.563,3.51026,27.2511636,-26.9595,-3.97634,6,2,0,1,1,0.0933684210526316,1143,0.724964079398487
0,42.3385782,"+42d20m18.88s","Transit",63.90239,300.71449,14.57345,73.37692,NA,NA,"Kepler-20",NA,NA,NA,NA,NA,NA,NA,NA,NA,"f",NA,NA,NA,NA,"Kepler-20 f",NA,NA,NA,NA,19.5776286,NA,NA,NA,1.02,0.091,NA,0.00981,NA,NA,3.744,2454968.2065,NA,"JD",287.6979913,"19h10m47.52s","Published Confirmed",5.25,NA,4.48,NA,0.95,0.04,"[Fe/H]",0.93,NA,NA,NA,5569,NA,282.563,3.51026,27.2511636,-26.9595,-3.97634,6,2,0,NA,NA,NA,1144,0.724964079398487
0,42.3385782,"+42d20m18.88s","Transit",63.90239,300.71449,14.57345,73.37692,NA,NA,"Kepler-20",NA,NA,NA,NA,NA,NA,NA,NA,NA,"f",NA,NA,NA,NA,"Kepler-20 f",NA,NA,NA,NA,19.57832769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2454968.19883,NA,"BJD",287.6979913,"19h10m47.52s","Published Confirmed",NA,1.7669,4.5,-0.165,0.96,0.02,"[M/H]",0.91,NA,NA,NA,5489,NA,282.563,3.51026,27.2511636,-26.9595,-3.97634,6,2,0,NA,NA,NA,1145,0.724964079398487
0,42.3385782,"+42d20m18.88s","Transit",63.90239,300.71449,14.57345,73.37692,NA,NA,"Kepler-20",14.3,0.045,"Mass",NA,NA,NA,705,0.727,NA,"f",14.3,0.045,NA,NA,"Kepler-20 f",NA,0.32,88.68,NA,19.57706,NA,NA,NA,1.03,0.092,25.15,0.01002,NA,0.0101,NA,2454968.219,NA,"BJD",287.6979913,"19h10m47.52s","Published Confirmed",8.8,1.51,4.44,-0.069,0.91,0.02,"[Fe/H]",0.94,NA,NA,NA,5466,0.4,282.563,3.51026,27.2511636,-26.9595,-3.97634,6,2,0,1,NA,NA,1146,0.724964079398487
0,42.3385782,"+42d20m18.88s","Transit",63.90239,300.71449,14.57345,73.37692,NA,NA,"Kepler-20",NA,NA,NA,NA,NA,NA,NA,NA,NA,"f",NA,NA,NA,NA,"Kepler-20 f",NA,NA,88.788,NA,19.57758478,0.1396,NA,NA,1.003,0.089,31.15,0.00952,NA,NA,NA,2454968.20706,NA,"BJD",287.6979913,"19h10m47.52s","Published Confirmed",7.6,NA,4.45,NA,0.95,0.07,"[M/H]",0.96,-20.93,NA,NA,5495,2,282.563,3.51026,27.2511636,-26.9595,-3.97634,6,2,0,NA,NA,0.0943157894736842,1147,0.725688928207315
0,42.3385782,"+42d20m18.88s","Transit",63.90239,300.71449,14.57345,73.37692,NA,NA,"Kepler-20",NA,NA,NA,NA,NA,NA,NA,NA,NA,"f",NA,NA,NA,NA,"Kepler-20 f",NA,NA,NA,NA,19.57778827,NA,NA,NA,NA,NA,NA,NA,NA,0.0123,3.803,2454968.207688,NA,"BJD",287.6979913,"19h10m47.52s","Published Confirmed",NA,1.7669,4.5,-0.165,0.96,0.02,"[M/H]",0.91,NA,NA,NA,5489,NA,282.563,3.51026,27.2511636,-26.9595,-3.97634,6,2,0,NA,NA,NA,1148,0.724964079398487
0,41.2374928,"+41d14m14.97s","Transit",63.44413,294.74147,16.40754,71.33871,NA,NA,"Kepler-200",NA,NA,NA,NA,NA,NA,NA,NA,159.07,"b",NA,NA,NA,NA,"Kepler-200 b",NA,NA,NA,NA,NA,NA,NA,NA,1.894,0.169,NA,NA,NA,NA,NA,NA,NA,NA,284.4099503,"18h57m38.39s","Published Confirmed",NA,NA,NA,NA,NA,NA,NA,0.99,NA,NA,NA,5785,NA,665.912,1.47291,9.4976398,7.72624,5.52362,2,1,0,NA,1,NA,1149,0.71219085571655
0,41.2374928,"+41d14m14.97s","Transit",63.44413,294.74147,16.40754,71.33871,NA,NA,"Kepler-200",NA,NA,NA,NA,NA,NA,NA,NA,NA,"b",NA,NA,NA,NA,"Kepler-200 b",NA,NA,NA,NA,8.59476571,NA,NA,NA,NA,NA,NA,NA,NA,0.0353,3.372,2454970.253108,NA,"BJD",284.4099503,"18h57m38.39s","Published Confirmed",NA,1.5437,4.47,0.008,1.05,-0.006,"[M/H]",0.99,NA,NA,NA,5838.55,NA,665.912,1.47291,9.4976398,7.72624,5.52362,2,1,0,NA,NA,NA,1150,0.71219085571655
0,41.2374928,"+41d14m14.97s","Transit",63.44413,294.74147,16.40754,71.33871,NA,NA,"Kepler-200",NA,NA,NA,NA,NA,NA,NA,NA,NA,"b",NA,NA,NA,NA,"Kepler-200 b",NA,NA,NA,NA,8.59490775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2455004.63577,NA,"BJD",284.4099503,"18h57m38.39s","Published Confirmed",NA,1.5437,4.47,0.008,1.05,-0.006,"[M/H]",0.99,NA,NA,NA,5838.55,NA,665.912,1.47291,9.4976398,7.72624,5.52362,2,1,0,NA,NA,NA,1151,0.71219085571655
0,41.2374928,"+41d14m14.97s","Transit",63.44413,294.74147,16.40754,71.33871,NA,NA,"Kepler-200",NA,NA,NA,NA,NA,NA,NA,NA,NA,"b",NA,NA,NA,NA,"Kepler-200 b",NA,NA,NA,NA,8.59479202,NA,NA,NA,2.19,0.195,NA,0.02093,NA,NA,3.5432,2455004.63055,NA,"JD",284.4099503,"18h57m38.39s","Published Confirmed",3.63,NA,4.47,NA,0.98,-0.07,"[Fe/H]",0.95,NA,NA,NA,5773,NA,665.912,1.47291,9.4976398,7.72624,5.52362,2,1,0,NA,NA,NA,1152,0.711753610209274
0,41.2374928,"+41d14m14.97s","Transit",63.44413,294.74147,16.40754,71.33871,NA,NA,"Kepler-200",NA,NA,NA,NA,NA,NA,NA,0.93,NA,"b",NA,NA,NA,NA,"Kepler-200 b",NA,NA,NA,NA,8.594805,0.08,NA,NA,2.13,0.19,NA,NA,NA,NA,3.534,2455004.62998,NA,"BJD",284.4099503,"18h57m38.39s","Published Confirmed",NA,NA,4.45,NA,NA,NA,NA,0.94,NA,NA,NA,5678,NA,665.912,1.47291,9.4976398,7.72624,5.52362,2,1,0,NA,NA,0.0315789473684211,1153,0.711753610209274
0,41.2374928,"+41d14m14.97s","Transit",63.44413,294.74147,16.40754,71.33871,NA,NA,"Kepler-200",NA,NA,NA,NA,NA,NA,NA,NA,126.36,"c",NA,NA,NA,NA,"Kepler-200 c",NA,NA,NA,NA,NA,NA,NA,NA,1.86,0.166,NA,NA,NA,NA,NA,NA,NA,NA,284.4099503,"18h57m38.39s","Published Confirmed",NA,NA,NA,NA,NA,NA,NA,0.99,NA,NA,NA,5785,NA,665.912,1.47291,9.4976398,7.72624,5.52362,2,1,0,NA,1,NA,1154,0.71219085571655
0,41.2374928,"+41d14m14.97s","Transit",63.44413,294.74147,16.40754,71.33871,NA,NA,"Kepler-200",NA,NA,NA,NA,NA,NA,NA,0.74,NA,"c",NA,NA,NA,NA,"Kepler-200 c",NA,NA,NA,NA,10.222157,0.09,NA,NA,1.59,0.142,NA,NA,NA,NA,1.11,2454968.89056,NA,"BJD",284.4099503,"18h57m38.39s","Published Confirmed",NA,NA,4.45,NA,NA,NA,NA,0.94,NA,NA,NA,5678,NA,665.912,1.47291,9.4976398,7.72624,5.52362,2,1,0,NA,NA,0.0421052631578947,1155,0.711753610209274
0,41.2374928,"+41d14m14.97s","Transit",63.44413,294.74147,16.40754,71.33871,NA,NA,"Kepler-200",NA,NA,NA,NA,NA,NA,NA,NA,NA,"c",NA,NA,NA,NA,"Kepler-200 c",NA,NA,NA,NA,10.22219028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2454968.88583,NA,"BJD",284.4099503,"18h57m38.39s","Published Confirmed",NA,1.5437,4.47,0.008,1.05,-0.006,"[M/H]",0.99,NA,NA,NA,5838.55,NA,665.912,1.47291,9.4976398,7.72624,5.52362,2,1,0,NA,NA,NA,1156,0.71219085571655
0,41.2374928,"+41d14m14.97s","Transit",63.44413,294.74147,16.40754,71.33871,NA,NA,"Kepler-200",NA,NA,NA,NA,NA,NA,NA,NA,NA,"c",NA,NA,NA,NA,"Kepler-200 c",NA,NA,NA,NA,10.22214214,NA,NA,NA,1.46,0.13,NA,0.01426,NA,NA,1.1284,2454968.89134,NA,"JD",284.4099503,"18h57m38.39s","Published Confirmed",3.63,NA,4.47,NA,0.98,-0.07,"[Fe/H]",0.95,NA,NA,NA,5773,NA,665.912,1.47291,9.4976398,7.72624,5.52362,2,1,0,NA,NA,NA,1157,0.711753610209274
0,41.3880686,"+41d23m17.05s","Transit",60.72585,314.31868,7.89379,75.69361,NA,NA,"Kepler-203",NA,NA,NA,NA,NA,NA,NA,NA,NA,"b",NA,NA,NA,NA,"Kepler-203 b",NA,NA,NA,NA,3.16269458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2455002.64066,NA,"BJD",297.089959,"19h48m21.59s","Published Confirmed",NA,1.1977,4.4,0.094,1.06,0.048,"[M/H]",1.08,NA,NA,NA,5871.24,NA,703.302,1.39329,4.2161457,3.9005,-1.60062,3,1,0,NA,NA,NA,1158,0.0147005523567024
0,41.3880686,"+41d23m17.05s","Transit",60.72585,314.31868,7.89379,75.69361,NA,NA,"Kepler-203",NA,NA,NA,NA,NA,NA,NA,NA,NA,"b",NA,NA,NA,NA,"Kepler-203 b",NA,NA,NA,NA,3.16268993,NA,NA,NA,NA,NA,NA,NA,NA,0.0519,2.2213,2454964.690141,NA,"BJD",297.089959,"19h48m21.59s","Published Confirmed",NA,1.1977,4.4,0.094,1.06,0.048,"[M/H]",1.08,NA,NA,NA,5871.24,NA,703.302,1.39329,4.2161457,3.9005,-1.60062,3,1,0,NA,NA,NA,1159,0.0147005523567024
0,41.3880686,"+41d23m17.05s","Transit",60.72585,314.31868,7.89379,75.69361,NA,NA,"Kepler-203",NA,NA,NA,NA,NA,NA,NA,NA,NA,"b",NA,NA,NA,NA,"Kepler-203 b",NA,NA,NA,NA,3.16269124,NA,NA,NA,2.48,0.221,NA,0.02241,NA,NA,1.9367,2455002.642051,NA,"JD",297.089959,"19h48m21.59s","Published Confirmed",5.5,NA,4.4,NA,1,-0.01,"[Fe/H]",1.03,NA,NA,NA,5794,NA,703.302,1.39329,4.2161457,3.9005,-1.60062,3,1,0,NA,NA,NA,1160,0.0196151386270462
0,41.3880686,"+41d23m17.05s","Transit",60.72585,314.31868,7.89379,75.69361,NA,NA,"Kepler-203",NA,NA,NA,NA,NA,NA,NA,NA,668.22,"b",NA,NA,NA,NA,"Kepler-203 b",NA,NA,NA,NA,NA,NA,NA,NA,2.508,0.224,NA,NA,NA,NA,NA,NA,NA,NA,297.089959,"19h48m21.59s","Published Confirmed",NA,NA,NA,NA,NA,NA,NA,1.04,NA,NA,NA,5887,NA,703.302,1.39329,4.2161457,3.9005,-1.60062,3,1,0,NA,1,NA,1161,0.0179684324187337
0,41.3880686,"+41d23m17.05s","Transit",60.72585,314.31868,7.89379,75.69361,NA,NA,"Kepler-203",NA,NA,NA,NA,NA,NA,NA,NA,329.79,"c",NA,NA,NA,NA,"Kepler-203 c",NA,NA,NA,NA,NA,NA,NA,NA,2.441,0.218,NA,NA,NA,NA,NA,NA,NA,NA,297.089959,"19h48m21.59s","Published Confirmed",NA,NA,NA,NA,NA,NA,NA,1.04,NA,NA,NA,5887,NA,703.302,1.39329,4.2161457,3.9005,-1.60062,3,1,0,NA,1,NA,1162,0.0179684324187337
0,41.3880686,"+41d23m17.05s","Transit",60.72585,314.31868,7.89379,75.69361,NA,NA,"Kepler-203",NA,NA,NA,NA,NA,NA,NA,NA,NA,"c",NA,NA,NA,NA,"Kepler-203 c",NA,NA,NA,NA,5.37063855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2455005.23854,NA,"BJD",297.089959,"19h48m21.59s","Published Confirmed",NA,1.1977,4.4,0.094,1.06,0.048,"[M/H]",1.08,NA,NA,NA,5871.24,NA,703.302,1.39329,4.2161457,3.9005,-1.60062,3,1,0,NA,NA,NA,1163,0.0147005523567024
0,41.3880686,"+41d23m17.05s","Transit",60.72585,314.31868,7.89379,75.69361,NA,NA,"Kepler-203",NA,NA,NA,NA,NA,NA,NA,NA,NA,"c",NA,NA,NA,NA,"Kepler-203 c",NA,NA,NA,NA,5.37064587,NA,NA,NA,2.37,0.211,NA,0.02087,NA,NA,2.046,2455005.237385,NA,"JD",297.089959,"19h48m21.59s","Published Confirmed",5.5,NA,4.4,NA,1,-0.01,"[Fe/H]",1.03,NA,NA,NA,5794,NA,703.302,1.39329,4.2161457,3.9005,-1.60062,3,1,0,NA,NA,NA,1164,0.0196151386270462
0,41.3880686,"+41d23m17.05s","Transit",60.72585,314.31868,7.89379,75.69361,NA,NA,"Kepler-203",749.9,2.36,"Mass",NA,NA,NA,NA,NA,NA,"c",749.9,2.36,NA,NA,"Kepler-203 c",NA,NA,NA,NA,5.371,NA,NA,NA,2.09,0.186,NA,NA,NA,NA,NA,NA,NA,NA,297.089959,"19h48m21.59s","Published Confirmed",NA,NA,NA,NA,1.01,NA,NA,0.94,NA,NA,NA,NA,NA,703.302,1.39329,4.2161457,3.9005,-1.60062,3,1,0,NA,NA,NA,1165,0.537663122592243
0,41.3880686,"+41d23m17.05s","Transit",60.72585,314.31868,7.89379,75.69361,NA,NA,"Kepler-203",NA,NA,NA,NA,NA,NA,NA,NA,NA,"c",NA,NA,NA,NA,"Kepler-203 c",NA,NA,NA,NA,5.3706416,NA,NA,NA,NA,NA,NA,NA,NA,0.0506,2.3277,2454967.644186,NA,"BJD",297.089959,"19h48m21.59s","Published Confirmed",NA,1.1977,4.4,0.094,1.06,0.048,"[M/H]",1.08,NA,NA,NA,5871.24,NA,703.302,1.39329,4.2161457,3.9005,-1.60062,3,1,0,NA,NA,NA,1166,0.0147005523567024
0,41.3880686,"+41d23m17.05s","Transit",60.72585,314.31868,7.89379,75.69361,NA,NA,"Kepler-203",NA,NA,NA,NA,NA,NA,NA,NA,NA,"d",NA,NA,NA,NA,"Kepler-203 d",NA,NA,NA,NA,11.3295929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2454966.95824,NA,"BJD",297.089959,"19h48m21.59s","Published Confirmed",NA,1.1977,4.4,0.094,1.06,0.048,"[M/H]",1.08,NA,NA,NA,5871.24,NA,703.302,1.39329,4.2161457,3.9005,-1.60062,3,1,0,NA,NA,NA,1167,0.0147005523567024
0,41.3880686,"+41d23m17.05s","Transit",60.72585,314.31868,7.89379,75.69361,NA,NA,"Kepler-203",NA,NA,NA,NA,NA,NA,NA,NA,NA,"d",NA,NA,NA,NA,"Kepler-203 d",NA,NA,NA,NA,11.32975018,NA,NA,NA,1.34,0.12,NA,0.01245,NA,NA,3.952,2454966.96799,NA,"JD",297.089959,"19h48m21.59s","Published Confirmed",5.5,NA,4.4,NA,1,-0.01,"[Fe/H]",1.03,NA,NA,NA,5794,NA,703.302,1.39329,4.2161457,3.9005,-1.60062,3,1,0,NA,NA,NA,1168,0.035478671314192
0,41.3880686,"+41d23m17.05s","Transit",60.72585,314.31868,7.89379,75.69361,NA,NA,"Kepler-203",NA,NA,NA,NA,NA,NA,NA,NA,121.82,"d",NA,NA,NA,NA,"Kepler-203 d",NA,NA,NA,NA,NA,NA,NA,NA,1.317,0.117,NA,NA,NA,NA,NA,NA,NA,NA,297.089959,"19h48m21.59s","Published Confirmed",NA,NA,NA,NA,NA,NA,NA,1.04,NA,NA,NA,5887,NA,703.302,1.39329,4.2161457,3.9005,-1.60062,3,1,0,NA,1,NA,1169,0.0338319651058795
0,41.3880686,"+41d23m17.05s","Transit",60.72585,314.31868,7.89379,75.69361,NA,NA,"Kepler-203",NA,NA,NA,NA,NA,NA,NA,NA,NA,"d",NA,NA,NA,NA,"Kepler-203 d",NA,NA,NA,NA,11.32967235,NA,NA,NA,NA,NA,NA,NA,NA,0.0186,3.8176,2454966.971688,NA,"BJD",297.089959,"19h48m21.59s","Published Confirmed",NA,1.1977,4.4,0.094,1.06,0.048,"[M/H]",1.08,NA,NA,NA,5871.24,NA,703.302,1.39329,4.2161457,3.9005,-1.60062,3,1,0,NA,NA,NA,1170,0.0305640850438482
0,41.3880686,"+41d23m17.05s","Transit",60.72585,314.31868,7.89379,75.69361,NA,NA,"Kepler-203",33.9,0.107,"Mass",NA,NA,NA,NA,NA,NA,"d",33.9,0.107,NA,NA,"Kepler-203 d",NA,NA,NA,NA,11.33,NA,NA,NA,1.22,0.109,NA,NA,NA,NA,NA,NA,NA,NA,297.089959,"19h48m21.59s","Published Confirmed",NA,NA,NA,NA,1.01,NA,NA,0.94,NA,NA,NA,NA,NA,703.302,1.39329,4.2161457,3.9005,-1.60062,3,1,0,NA,NA,NA,1171,0.553526655279389
0,41.761845,"+41d45m42.64s","Transit",63.79308,296.55022,15.95528,72.12006,NA,NA,"Kepler-204",NA,NA,NA,NA,NA,NA,NA,NA,NA,"b",NA,NA,NA,NA,"Kepler-204 b",NA,NA,NA,NA,14.40092576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2455007.98985,NA,"BJD",285.347162,"19h01m23.32s","Published Confirmed",NA,1.3603,4.43,0.03,1.04,NA,NA,1.03,NA,NA,NA,5799,NA,686.723,1.42737,18.7319359,-18.3725,-3.65194,2,1,0,NA,NA,NA,1172,0.713589749225801
